part_date,customer_id,customer_group_by_age,transaction_amount,most_exp_article_id,number_of_articles,number_of_product_groups
2019-12,000489746e2e4351220bc35024b2354044713a702b88965bc1b3163bedb189bc,A,0.11854237288135592300,0772033001,6,2
2019-12,00080403a669b3b89d1bef1ec73ea466d95e39698d6dded141c0e3a8d4599d0c,A,0.14264406779661015200,0744272002,4,2
2019-12,000c41868d0170bf1e022a985a37f52344ba14ca5c331b816982180fb4b169e1,A,0.01523728813559322000,0721135003,1,1
2019-12,000d3ae6f3d047f12c5caa2c0125f7f6bb0475c0bdc3e20347be8b0ccada597c,A,0.08130508474576270400,0801309002,3,2
2019-12,000da6daeb90ef9a70238bf9b1aa54c7ce40a5e0fcf2207011806ee379bd089b,A,0.29301694915254236200,0827349002,12,6
2019-12,0012c77664b7ca6d13eb383fd40cc787c265ca417a3f3ace88e963e4a35def90,A,0.04235593220338982500,0433414034,1,1
2019-12,0016b98191cdd059be5662dbf1d2b634cbfb7132b1d62f1c0d2e55bd95fef6e7,A,0.08128813559322033330,0763276003,4,3
2019-12,0016c51598faa8cb028cbe79d571a8565b506c167615b2c208955b988c77519c,A,0.10245762711864406100,0756320014,5,2
2019-12,00194644c422c7d5db4021a91f61f0ed03d3cdce3c81ebe8b3f720333ef6baa4,A,0.03388135593220338600,0790368004,1,1
2019-12,00197c4ce3b20e1c9ef90b22b0b45c9e3c1adce88ad6ca4679080bdbfeae93e5,S,0.03388135593220338600,0685814005,1,1
2019-12,001d680dd2f84b5292bff29f15e4fa8f7a712d29e2c2aec18dd0766562247c3d,A,0.02540677966101694700,0802023003,1,1
2019-12,001dcfc46c55c40fa3aa82ffd9f5e9e8dde96b765ec33a8b6492849b3ff0a518,A,0.06100000000000000600,0827637001,1,1
2019-12,001ebb1fc463c1d1c88c2ddeb23764de0335894d85ae82262dcfed5b69df7814,A,0.02286440677966101700,0765739001,1,1
2019-12,002064c9fbf10c4519c8f9aba4a295bb117e8381d6308edc7db394b9813d0483,A,0.05010169491525423500,0637549002,4,3
2019-12,002184c3b9e3073f15bac6cbdfb1068eed40bec9af86fb307f04ee6bb3d09b98,A,0.16094915254237286100,0568601007,4,2
2019-12,002253f0e3869ca2833ca2dfec4f8995ad9cdf8ca2333afb2eab7ebafdf09f19,A,0.02201694915254237600,0749415002,1,1
2019-12,0027b54e5fcbcfcf54c348c4b1a34aac0fb1c9cd1e2bc409776419a263ce7d64,A,0.36086440677966100600,0624257030,9,2
2019-12,00298ddd026d9961f3dc7151ce179b9ca9efee511cce6e1cea3f37e08f75c695,A,0.03555932203389830600,0598457001,2,1
2019-12,002c89f091c638f8e270028fe773af5eb89e2cae1f496a1e425f111caf4eacfe,A,0.08637288135593219800,0706016001,4,3
2019-12,002d357090653902c9eebf57182b663b7e58cd0eccdf2f902cad40ba955cf7c7,A,0.12822033898305083900,0597510001,5,3
2019-12,002e0b61a6fbc3425d76f3f222750f60165d44e257226752f97728eb902e4239,R,0.07281355932203389800,0779068002,4,2
2019-12,002f41f6b8a049edba6efa3afd3bed77be53ca1ed070bfab3a4e3dc8ba6e28a5,A,0.07791525423728812900,0852748003,3,2
2019-12,0032930234a58233b32302b69e3d7891a729aec95729195aa02ffc9e5416bc72,A,0.07959322033898305500,0805772003,4,2
2019-12,0033a299f05a52d0de2233b729da572aeab07eb9b986534ee06d57dca2128f31,A,0.12703389830508475700,0831918001,5,3
2019-12,00368437741becbed496afd6239c8fc5c9d6bf98600a52f498a8cab0cd4af01f,A,0.05083050847457626400,0740519002,1,1
2019-12,00370c9a23dfc7baac44a1e40a5db3f720ca581cfe4dfe70c51e252476118cf4,A,0.06776271186440677200,0706016015,2,2
2019-12,003954a1b325713a6d4c354e79fd2f04b833a961ccfe8189d096c8813d1a1e30,A,0.06774576271186440200,0736530016,3,3
2019-12,003972807250e3d68809b37c186b8f01990e8e60be6921c65f2d8b32ea9bfebc,A,0.09825423728813558200,0608007015,3,2
2019-12,003ab2e5af2fc89b43875961353c50d1868bfc161be428e693e428c276befee2,A,0.08977966101694914800,0805009001,3,2
2019-12,003fafa179f3a24800aa707088fc825e2cb85471adb2549d9be04e00d37c59b4,A,0.08974576271186440000,0794768010,5,3
2019-12,0043d69dcca282763b8db18f967a2d301e69d5966bebd74291c49a0812663223,A,0.07623728813559321100,0662948012,2,2
2019-12,004abbc52dd3d28136c754ec9859ae4b2bec56e631b79e348133e0f279a145e5,A,0.02540677966101694700,0634426008,1,1
2019-12,004b45b4253b627dae5a6bb4cda75510d40ead15b5d7a2c724e6bc7aab491b1a,S,0.05281355932203389230,0738713021,4,2
2019-12,004c0dd22ce58db08331bee0c2833ba0b1cf9de4d6a2bd7ac6c187a6e53c6687,A,0.69961016949152539800,0772829002,23,4
2019-12,004c8d3cde66bb816ab537b90526ff1611693db54a106e8a7c6acb2d8da83a11,A,0.22581355932203390100,0774151002,13,6
2019-12,004e8337ed22c6e69fdd6e6e71a8bc61bd96ccbe79874a3bb8444ca314a9c7c1,A,0.11518644067796609000,0752814020,4,2
2019-12,00501b2396c3bdc1bb93007d3deec597dd025f0b3ef53e8c27b0343eb95a98a6,A,0.06554237288135593100,0738943003,3,1
2019-12,0050daf92485f3863f719efe75b8e0a6b5fa6aeafd3a5bc473da8dd7bb6e1220,A,0.10164406779661015700,0788633001,3,2
2019-12,005173258cd27d96b6ae64426c03e84dd780565fc8e44b9de3fcbc1a2bcdf12d,A,0.37940677966101692200,0543054016,15,3
2019-12,0053bd00f829daa5d3bd47bf542cfea10f45a0cf77a2c6632589f97ea8d86f8c,A,0.04572881355932203000,0456163060,2,2
2019-12,0053dde83bc825050a56d6ea9bd03e883cb7ba09f43d7a301e2d6529e1dab160,A,0.14401694915254235300,0694349002,3,2
2019-12,0054ed794ae31d57dae41bd3223d0490af4101663586953acc1935083a2f212c,A,0.28620338983050845630,0761406002,14,3
2019-12,005777ba7b5f41487cc933ed6bb184801e1a42d3bb35fc3e0669f2d674e5c661,A,0.02201694915254237600,0719957006,1,1
2019-12,0057e214720f3ed438fbfe484df060dc017d7a58386beb2a32dbc2d8fde8dfc9,A,0.11176271186440677500,0774148001,6,2
2019-12,0059207b292ef0b424a503024631c0bb42b518df2737b31464dfe470764ad8f4,A,0.03047457627118644000,0679853003,2,1
2019-12,005d057b0efb307cd8ff450693575f0a3dd01211900138c3f900de5473221f34,A,0.05081355932203389400,0793012001,2,1
2019-12,006036332a16c0870781be9e363080276ed0dd8d51766679430084fdb3ff2ce5,A,0.05081355932203389400,0732188010,2,2
2019-12,0067d688c78b6eeee0accb9eef86f1f66a77c77ee4024241623dfa8083331d9e,A,0.09316949152542371900,0805406004,3,3
2019-12,006814c73c71954b665479bd3f94dc28635007d144670c3c3a3929ff49bd80a1,S,0.03199999999999999900,0587137008,2,1
2019-12,006bec8901ac545785c06303a71639f4cbf5267779e6120f7671f386e014fee1,A,0.23715254237288135800,0842956001,8,4
2019-12,006c5353c700c6d1169eb23683b3f833555d6fd736a6bbaab25d83fa27adaa91,A,0.12308474576271186600,0775825001,3,2
